id	effectiveTime	active	moduleId	definitionStatusId
115108002	20020131	1	900000000000207008	900000000000074008
115109005	20020131	1	900000000000207008	900000000000074008
115161005	20020131	1	900000000000207008	900000000000074008
115166000	20020131	1	900000000000207008	900000000000074008
115169007	20020131	1	900000000000207008	900000000000074008
115172000	20020131	1	900000000000207008	900000000000074008
115173005	20020131	1	900000000000207008	900000000000074008
115179009	20020131	1	900000000000207008	900000000000074008
115195009	20020131	1	900000000000207008	900000000000074008
115196005	20130731	0	900000000000207008	900000000000074008
115197001	20020131	1	900000000000207008	900000000000074008
115203003	20020131	1	900000000000207008	900000000000074008
115204009	20020131	1	900000000000207008	900000000000074008
115215004	20020131	1	900000000000207008	900000000000074008
115223002	20020131	1	900000000000207008	900000000000074008
115224008	20020131	1	900000000000207008	900000000000074008
115225009	20020131	1	900000000000207008	900000000000074008
115227001	20020131	1	900000000000207008	900000000000074008
115229003	20020131	1	900000000000207008	900000000000074008
115232000	20020131	1	900000000000207008	900000000000074008
115237006	20020131	1	900000000000207008	900000000000074008
11527006	20020131	1	900000000000207008	900000000000074008
11555005	20020131	1	900000000000207008	900000000000074008
115667008	20020131	1	900000000000207008	900000000000074008
115668003	20020131	1	900000000000207008	900000000000074008
115669006	20020131	1	900000000000207008	900000000000074008
115974000	20020131	1	900000000000207008	900000000000074008
115975004	20020131	1	900000000000207008	900000000000074008
115976003	20020131	1	900000000000207008	900000000000074008
115977007	20020131	1	900000000000207008	900000000000074008
115983005	20130731	1	900000000000207008	900000000000073002
115984004	20020131	1	900000000000207008	900000000000074008
116003000	20020131	1	900000000000207008	900000000000074008
116004006	20020131	1	900000000000207008	900000000000074008
116005007	20020131	1	900000000000207008	900000000000074008
116006008	20020131	1	900000000000207008	900000000000074008
116007004	20020131	1	900000000000207008	900000000000074008
116011005	20140131	0	900000000000207008	900000000000074008
116020001	20020131	1	900000000000207008	900000000000074008
116021002	20020131	1	900000000000207008	900000000000074008
116068007	20060731	1	900000000000207008	900000000000074008
116121000	20020131	1	900000000000207008	900000000000074008
116122007	20030731	0	900000000000207008	900000000000074008
116125009	20020131	1	900000000000207008	900000000000074008
116131007	20080731	0	900000000000207008	900000000000074008
116154003	20020131	1	900000000000207008	900000000000074008
116178008	20060731	1	900000000000207008	900000000000074008
116197008	20020131	1	900000000000207008	900000000000074008
116223007	20020131	1	900000000000207008	900000000000074008
116224001	20070131	1	900000000000207008	900000000000073002
116225000	20080131	1	900000000000207008	900000000000074008
116228003	20050131	1	900000000000207008	900000000000073002
116250002	20020131	1	900000000000207008	900000000000074008
116257004	20020131	1	900000000000207008	900000000000074008
116259001	20020131	1	900000000000207008	900000000000074008
116267009	20020131	1	900000000000207008	900000000000074008
116272000	20020131	1	900000000000207008	900000000000074008
116273005	20020131	1	900000000000207008	900000000000074008
116275003	20040731	1	900000000000207008	900000000000073002
116280007	20020131	1	900000000000207008	900000000000074008
11628009	20020131	1	900000000000207008	900000000000074008
116303008	20040731	1	900000000000207008	900000000000073002
116304002	20040731	1	900000000000207008	900000000000073002
116305001	20040731	1	900000000000207008	900000000000073002
116306000	20040731	1	900000000000207008	900000000000073002
116307009	20040731	1	900000000000207008	900000000000073002
116308004	20040731	1	900000000000207008	900000000000073002
116309007	20050131	1	900000000000207008	900000000000073002
116310002	20050131	1	900000000000207008	900000000000073002
116311003	20050131	1	900000000000207008	900000000000073002
116312005	20040131	1	900000000000207008	900000000000073002
116313000	20050131	1	900000000000207008	900000000000073002
116314006	20050131	1	900000000000207008	900000000000073002
116315007	20050131	1	900000000000207008	900000000000073002
116316008	20040131	1	900000000000207008	900000000000073002
116336009	20020131	1	900000000000207008	900000000000074008
116337000	20020131	1	900000000000207008	900000000000073002
116338005	20050131	1	900000000000207008	900000000000073002
116339002	20040131	1	900000000000207008	900000000000073002
116360008	20020131	1	900000000000207008	900000000000073002
