id	effectiveTime	active	moduleId	definitionStatusId
208401007	20050131	1	900000000000207008	900000000000073002
208403005	20050131	1	900000000000207008	900000000000073002
208405003	20050131	1	900000000000207008	900000000000073002
208406002	20050131	1	900000000000207008	900000000000073002
208414008	20070731	1	900000000000207008	900000000000073002
208416005	20070731	1	900000000000207008	900000000000073002
208418006	20070731	1	900000000000207008	900000000000073002
208420009	20070731	1	900000000000207008	900000000000073002
208422001	20070731	1	900000000000207008	900000000000073002
208434009	20070731	1	900000000000207008	900000000000073002
208439004	20070731	1	900000000000207008	900000000000073002
208459000	20020131	1	900000000000207008	900000000000074008
208467008	20070731	1	900000000000207008	900000000000073002
208472004	20070731	1	900000000000207008	900000000000073002
208523009	20070731	1	900000000000207008	900000000000074008
208526001	20040731	1	900000000000207008	900000000000073002
208551000	20050731	1	900000000000207008	900000000000073002
208578003	20020731	1	900000000000207008	900000000000073002
208579006	20050131	1	900000000000207008	900000000000073002
208580009	20050131	1	900000000000207008	900000000000073002
208613008	20070731	1	900000000000207008	900000000000073002
208621002	20130131	1	900000000000207008	900000000000073002
208634001	20020131	1	900000000000207008	900000000000073002
208637008	20020731	1	900000000000207008	900000000000073002
208710000	20070731	1	900000000000207008	900000000000074008
208711001	20020131	1	900000000000207008	900000000000074008
208712008	20020131	1	900000000000207008	900000000000074008
208715005	20070731	1	900000000000207008	900000000000073002
208717002	20070731	1	900000000000207008	900000000000073002
208719004	20050131	1	900000000000207008	900000000000073002
208811007	20050731	1	900000000000207008	900000000000073002
2091000124100	20110801	1	731000124108	900000000000074008
20946005	20020131	1	900000000000207008	900000000000074008
20957000	20020131	1	900000000000207008	900000000000074008
209899001	20140131	0	900000000000207008	900000000000074008
21000119103	20120901	1	731000124108	900000000000074008
21000124100	20110301	0	731000124108	900000000000074008
2101000124106	20110801	1	731000124108	900000000000074008
21018002	20040731	1	900000000000207008	900000000000073002
210203000	20150131	1	900000000000207008	900000000000073002
21031007	20020131	1	900000000000207008	900000000000074008
210483004	20020731	1	900000000000207008	900000000000073002
21071000119101	20130131	1	900000000000207008	900000000000074008
210915008	20020131	1	900000000000207008	900000000000074008
211000124107	20110301	0	731000124108	900000000000074008
2111000124109	20110801	1	731000124108	900000000000074008
21133008	20020131	1	900000000000207008	900000000000074008
2119009	20020131	1	900000000000207008	900000000000073002
2121000124101	20110801	1	731000124108	900000000000074008
21219002	20020131	1	900000000000207008	900000000000074008
212904005	20080131	1	900000000000207008	900000000000073002
21306003	20020131	1	900000000000207008	900000000000074008
2131000124103	20120301	0	731000124108	900000000000074008
21351003	20020131	1	900000000000207008	900000000000073002
21371007	20020131	1	900000000000207008	900000000000073002
21390004	20020131	1	900000000000207008	900000000000074008
2141000124108	20120301	0	731000124108	900000000000074008
