id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
478311000124120	20120901	1	731000124108	428621000124105	416471007	0	116680003	900000000000010007	900000000000451002
478321000124128	20120901	1	731000124108	432711000124105	410511007	1	408731000	900000000000010007	900000000000451002
478331000124125	20120901	1	731000124108	432711000124105	410515003	1	408729009	900000000000010007	900000000000451002
478341000124124	20120901	1	731000124108	432711000124105	427099000	1	246090004	900000000000010007	900000000000451002
478351000124121	20120901	1	731000124108	432711000124105	444301002	1	408732007	900000000000010007	900000000000451002
478361000124123	20120901	1	731000124108	432711000124105	416471007	0	116680003	900000000000010007	900000000000451002
478371000124127	20120901	1	731000124108	428601000124100	432711000124105	0	116680003	900000000000010007	900000000000451002
4783755029	20140131	1	900000000000207008	699618001	422181004	0	116680003	900000000000010007	900000000000451002
4783757021	20140131	1	900000000000207008	68367000	699617006	0	116680003	900000000000010007	900000000000451002
4783758027	20140131	1	900000000000207008	31934006	699610008	0	116680003	900000000000010007	900000000000451002
4783761026	20140131	1	900000000000207008	52731004	699592006	0	116680003	900000000000010007	900000000000451002
4783762022	20140131	1	900000000000207008	39607008	699594007	0	116680003	900000000000010007	900000000000451002
4783766020	20140131	1	900000000000207008	82568006	71934003	0	116680003	900000000000010007	900000000000451002
4783770028	20140131	1	900000000000207008	699601000	699592006	0	116680003	900000000000010007	900000000000451002
4783785023	20140131	1	900000000000207008	699602007	19203006	0	116680003	900000000000010007	900000000000451002
4783792029	20140131	1	900000000000207008	699593001	51185008	0	116680003	900000000000010007	900000000000451002
4783807024	20140131	1	900000000000207008	10200004	699602007	0	116680003	900000000000010007	900000000000451002
478381000124129	20120901	1	731000124108	428571000124107	416471007	0	116680003	900000000000010007	900000000000451002
4783816023	20140131	1	900000000000207008	699617006	127951001	0	116680003	900000000000010007	900000000000451002
4783831025	20140131	1	900000000000207008	27832009	699593001	0	116680003	900000000000010007	900000000000451002
