id	effectiveTime	active	moduleId	refsetId	referencedComponentId	targetComponentId
b6c28548-f87b-516e-8f49-8fd24405fc00	20110301	1	731000124108	900000000000526001	71000124104	447519004
b72fdb02-c563-5785-b027-7756e4232c48	20130301	1	731000124108	900000000000527005	3151000124102	457944005
b747fdb0-27dd-5433-aa81-496f36d80544	20090131	1	900000000000207008	900000000000531004	196837018	439745000
b86a6953-2d8a-5f97-8cb7-e72e04c08212	20120301	1	731000124108	900000000000524003	1231000124102	373872000
b907578b-7afb-5345-8d59-2794f17e9c90	20130301	1	731000124108	900000000000527005	3071000124106	457846008
baf596e2-522d-52b2-ae4e-9883902a519f	20120301	1	731000124108	900000000000526001	1401000124106	449755004
bbbb8d04-ca15-5652-a202-95e201ddff2d	20130301	1	731000124108	900000000000527005	3221000124101	457354003
bc83fad5-6673-563e-934e-4af9cdbaa742	20120301	1	731000124108	900000000000524003	1171000124106	373872000
bd61ffab-919f-52b8-b2fe-b8cd524c3f88	20110301	1	731000124108	900000000000526001	261000124105	446048008
bd892a28-20c1-545a-80ec-7688ab7acf53	20110301	1	731000124108	900000000000526001	211000124107	446049000
be05f582-3e80-583f-825d-7a725b8274a8	20120301	1	731000124108	900000000000526001	2151000124105	449874002
bfb9aef6-2284-5dda-a54b-fc773ed6cfe5	20140301	1	731000124108	900000000000527005	432531000124109	422873003
c2bbf33b-214d-542c-a6f3-e7a0055053a1	20140731	1	900000000000207008	900000000000531004	232017	703300001
c41c29e9-cbeb-5aeb-89fb-b73c9003c6ea	20130301	1	731000124108	900000000000527005	1631000124100	473219007
c5522a03-a2a7-5442-b0d0-634e82569f34	20090131	1	900000000000207008	900000000000531004	1222634011	440366004
c6292e35-f774-5bda-9a55-30c1cf6d39dd	20120301	1	731000124108	900000000000526001	711000124102	447303007
c63cd078-16e0-55ee-aff0-901a943d5f5e	20120301	1	731000124108	900000000000524003	1151000124101	373872000
c6cc65aa-4c11-53e6-ac86-e013c3f4d040	20140901	1	731000124108	900000000000527005	434401000124106	698426005
c6e9dcd3-a95d-5915-8cfa-cb37431ee2f5	20110131	1	900000000000207008	900000000000531004	4667015	418285008
c6fc283b-21c0-5394-8cfd-2d387e6efa44	20130301	1	731000124108	900000000000527005	431811000124109	603420003
c7001455-df09-517c-986e-3c8c8c41128c	20120901	1	731000124108	900000000000527005	1491000124104	450966000
c716dbda-61f7-588a-bae0-49df22329df4	20140131	1	900000000000207008	900000000000524003	209899001	416516009
c72f4a0a-d724-5e83-b99c-602f7b5adbed	20130301	1	731000124108	900000000000527005	3581000124104	459071004
c7da3846-63cd-5ec0-afb5-b184593bb219	20090131	1	900000000000207008	900000000000531004	480290018	432504007
c93377ef-b767-5f4c-bd98-148aa0d28da3	20120301	1	731000124108	900000000000524003	1101000124100	373872000
cc29360c-d79f-577c-981c-adb9b449cf6a	20090131	1	900000000000207008	900000000000531004	480288019	432504007
cc9021c1-6255-5b70-84d4-2dcd0509b915	20140731	1	900000000000207008	900000000000526001	128861007	6842002
cd327767-c059-533b-b581-a4706f1c2afe	20110301	1	731000124108	900000000000526001	201000124109	446475008
cd42882f-5ca0-524f-8073-cfc6eebf0a0a	20090131	1	900000000000207008	900000000000531004	35954019	440366004
cdc8ffeb-4205-5458-9a8c-9eb51240e0ce	20120301	1	731000124108	900000000000526001	1291000124103	449751008
ce50786a-4543-577a-ad17-dc817806a286	20110301	1	731000124108	900000000000526001	171000124105	446373002
cf1fb039-6cdd-528e-abd6-14744dd92659	20100131	1	900000000000207008	900000000000531004	118440011	123250005
cfbaa271-5d48-5b72-870d-652efdbdd108	20140901	1	731000124108	900000000000527005	434461000124107	69311000119103
cffb885b-cb42-5be2-b901-4c31a5ad2834	20110301	1	731000124108	900000000000524003	41000124107	373872000
d01ac0d9-9464-51ad-bddb-8db70f3e5533	20080731	1	900000000000207008	900000000000531004	187638016	431510009
d03b21a8-ac2d-5a0d-bf68-f435ed040ebb	20130901	1	731000124108	900000000000527005	70421000119103	608851004
d08af843-f1f8-5e1f-b878-64f0e43776bd	20090131	1	900000000000207008	900000000000531004	200360014	439981005
d32e012c-6964-5a3f-96d2-f0608c2fa062	20100131	1	900000000000207008	900000000000531004	2536392019	443502000
d357fa32-0c57-580b-9eff-181d7eb519a4	20130301	1	731000124108	900000000000527005	431841000124108	603418001
d3592ce5-4d4a-5aa3-ab0b-e4f7cbbdd50d	20130301	1	731000124108	900000000000527005	3831000124102	459107002
d5284b5e-e381-5bc1-96ce-fe52f12c9684	20120301	1	731000124108	900000000000524003	1141000124103	373872000
d581e921-ab26-5818-9ffc-935a10864383	20120731	1	900000000000207008	900000000000527005	1111000119100	52298009
d5da4b57-cc26-587a-8f25-6485d19eea8a	20060131	0	900000000000207008	900000000000527005	373644009	399079008
d71d369c-cca4-577d-ae0c-3c1a5442ff28	20050731	0	900000000000207008	900000000000527005	157265008	125621009
d808a710-5849-56a6-ac36-5a12f6230d56	20030731	1	900000000000207008	900000000000523009	729000	398723007
d81c3f71-fa7f-5b9b-97f5-13730a65def3	20130301	1	731000124108	900000000000527005	4201000124108	458160006
d81e7e6b-ebcc-56ac-90de-06abfbd3edc7	20110301	1	731000124108	900000000000524003	91000124103	373872000
d89bbba8-517e-50a1-acee-5b92e61c2d23	20120901	1	731000124108	900000000000527005	1521000124102	450969007
d8cdf3ec-538d-548b-b661-c0f53166bb20	20130301	1	731000124108	900000000000527005	3351000124104	457991003
d9fd4def-9bcf-5df0-934c-8301780e146a	20110301	1	731000124108	900000000000526001	81000124101	445904008
dbcd41d5-b93c-5f40-b605-ef5156a0a09d	20130301	1	731000124108	900000000000527005	3611000124107	459074007
dbf496bb-4e75-51d1-8234-887f24f937fc	20130301	1	731000124108	900000000000527005	3481000124103	458071005
dc28b71b-2298-5c1f-b067-8bc6c2d4137b	20090731	1	900000000000207008	900000000000531004	28798016	306783000
dc3adc74-448c-5594-9ced-e034feec5bc8	20120301	1	731000124108	900000000000526001	1431000124103	449757007
df4f5429-e2c5-5318-9aab-94869d369f94	20140901	1	731000124108	900000000000527005	31000119100	234347009
dfcacf87-8075-5976-9788-534f33bee7f9	20050131	1	900000000000207008	900000000000523009	41702007	53741008
e11f3d1a-d3c3-5922-ba80-7260d260c068	20040731	0	900000000000207008	900000000000527005	263237009	59101000
e19efccb-73c3-5ef3-b8b8-be3dfb2a9f13	20030731	0	900000000000207008	900000000000527005	239108002	729000
e32b542a-8d85-5374-9fd3-e19456b2f53d	20140301	1	731000124108	900000000000527005	428121000124103	699664006
e394cabf-cb4a-50fa-bbba-4352f95213cb	20120731	1	900000000000207008	900000000000531004	203397017	450553007
e3dee4ab-332a-52f1-bfc1-102aca0d6dd7	20150131	1	900000000000207008	900000000000523009	441000119109	15911003
e44828ec-855c-5814-9b58-d57bf4128ffd	20130301	1	731000124108	900000000000527005	3751000124103	459096001
e49e3059-f9d5-5c44-b56e-8646c0a19bc7	20080731	1	900000000000207008	900000000000531004	497680017	373576009
e4f4020d-9513-5bef-af00-e8ad6e78b56a	20120301	1	731000124108	900000000000526001	1181000124109	449740008
e4fb4612-138e-5579-a235-6519870442d2	20130301	1	731000124108	900000000000527005	1601000124108	473221002
e539dc66-f122-5839-9741-ba5f17b4057e	20100731	1	900000000000207008	900000000000531004	369497019	444827008
e6df7217-cc2c-5314-a87e-46c76648a8ac	20120131	1	900000000000207008	900000000000531004	23738017	449902003
e6f4a433-21bc-5401-93cb-22e5acc157ab	20120301	1	731000124108	900000000000526001	1441000124108	449761001
e7ae47bd-53cf-54a3-a87d-f6a30de7517c	20120301	1	731000124108	900000000000524003	1221000124100	373872000
e7b47d57-cd7a-5cad-95e7-000a785c5e2d	20130301	1	731000124108	900000000000527005	4471000124103	458115005
e7bdc75f-0b89-59da-9d86-3438f734a474	20100131	1	900000000000207008	900000000000531004	89332015	443502000
e98f110b-bd4d-5dfe-bbd3-9183baee5619	20110301	1	731000124108	900000000000526001	91000124103	445905009
e9f2c8f9-be0e-550e-8504-fc2d30920235	20120301	1	731000124108	900000000000524003	1201000124105	373872000
eac0bf9d-7f48-5799-bd4e-7ccfc3b6cf8b	20130301	1	731000124108	900000000000527005	431861000124107	603416002
ebc2e4bd-1327-53e7-be2a-d95b00a942a0	20070131	1	900000000000207008	900000000000526001	260908002	263502005
ec4d423e-80b4-52f5-92b5-079aa2c8d5a2	20150131	1	900000000000207008	900000000000531004	43009019	708528005
ec6f55db-2674-539a-8e49-d7bf357c1373	20110301	1	731000124108	900000000000524003	31000124102	373872000
ecda9629-6dfb-5e99-8ce3-67d5f18f486f	20130301	1	731000124108	900000000000527005	431261000124108	460616007
ed303d94-72b6-508f-892d-7d42259a8b4a	20120301	1	731000124108	900000000000526001	2131000124103	449847003
edc1c72d-f865-5e60-b22c-8f389c258d48	20100131	1	900000000000207008	900000000000531004	503967010	55680006
edd6ac7f-f53a-59a4-be79-2290ddf981d5	20140301	1	731000124108	900000000000527005	429801000124108	699706000
eeaef979-9b9c-5fe4-86df-a7070c2cd944	20150131	1	900000000000207008	900000000000531004	198205018	52988006
f20f9aee-ce36-56d0-aa8a-ffab32188392	20040731	1	900000000000207008	900000000000523009	103389009	284009009
f253072e-8d8f-5775-ab60-073b6cacb94b	20130301	1	731000124108	900000000000527005	3821000124100	459106006
f425c034-cdc8-5427-8829-91a158cc280c	20120301	1	731000124108	900000000000524003	721000124105	373872000
f4af8608-7e1f-5805-983f-759e63d82d02	20040131	0	900000000000207008	900000000000523009	134328007	253045006
f506034e-3aa4-5e52-91f2-36dd96a0644a	20120301	1	731000124108	900000000000526001	1301000124102	449760000
f6295660-bfdf-52df-b670-f6518521917b	20110301	1	731000124108	900000000000524003	151000124100	373872000
f65d7cf0-c269-512a-a33d-646166708440	20120901	1	731000124108	900000000000527005	1501000124107	450967009
f75046ac-0092-5df2-a068-f47304d001a5	20130301	1	731000124108	900000000000527005	2931000124100	457297005
f7c913a0-2f77-56ee-8471-ae88427a1bf9	20040131	1	900000000000207008	900000000000527005	50050003	312061002
f8ea8807-5d57-5971-a03c-0886116ee787	20100131	0	900000000000207008	900000000000527005	393564001	115240006
f9a51775-061b-56ad-9d20-be4d8ee3586f	20130301	1	731000124108	900000000000527005	431821000124101	603419009
faf8c5dc-1c0d-5308-9948-2d3b236b8788	20130301	1	731000124108	900000000000527005	1671000124102	473234001
ff03ecc1-2102-5f2f-90a2-9cd540c27844	20110301	1	731000124108	900000000000526001	21000124100	446291009
ffca6f78-5c28-508d-aaa2-d00e3d274be7	20140301	1	731000124108	900000000000527005	431671000124104	60911000119109
