id	effectiveTime	active	moduleId	refsetId	referencedComponentId	valueId
3d0a491d-9fc8-51d8-8d62-a31d7f0ccd7a	20070131	1	900000000000207008	900000000000490003	172786017	900000000000495008
3d188150-4301-5b07-b965-cf3bef41961f	20040731	1	900000000000207008	900000000000490003	1785631010	900000000000495008
3d231087-dc92-59aa-b652-52fd7b673e1a	20030131	0	900000000000207008	900000000000489007	181791008	900000000000486000
3d3468ee-e374-5735-9a5d-d72c0a546fcd	20040731	0	900000000000207008	900000000000490003	1228155015	900000000000495008
3d3a5a03-3e87-5f8f-99c3-f7970408b9de	20030731	1	900000000000207008	900000000000490003	48856015	900000000000495008
3d4d793c-3da8-5e9d-b334-554930ea9d7b	20030131	1	900000000000207008	900000000000490003	474795014	900000000000495008
3d725f40-d861-5f60-9ab9-98e23202d90d	20070131	1	900000000000207008	900000000000490003	120054012	900000000000495008
3d9a4302-dc4e-5090-ae97-dfaac8a65c0a	20030131	0	900000000000207008	900000000000489007	304592003	900000000000486000
3dc1ac5d-9b07-5b38-b426-a847f0a5f600	20040731	1	900000000000207008	900000000000489007	298395008	900000000000482003
3e03f377-111a-58a3-8cd5-20b5a2782e60	20060131	0	900000000000207008	900000000000489007	161891005	900000000000482003
3e1d2078-91a2-5fff-8785-1386593745b4	20140604	0	900000000000207008	900000000000490003	4667015	900000000000494007
3e26bc91-9aa2-51c0-ba73-72513b53ec0b	20030731	0	900000000000207008	900000000000489007	283400008	900000000000482003
3e2b1878-2596-51f4-8b82-9643955c6bfc	20050731	1	900000000000207008	900000000000490003	731545011	900000000000495008
3e7d274e-b914-5a8e-b733-1149e308f57d	20100731	1	900000000000207008	900000000000490003	447196019	900000000000495008
3eb3c2ad-5c17-55ca-afc9-6b1fe0c6e145	20070731	1	900000000000207008	900000000000490003	740636012	900000000000495008
3ebb2685-1cf9-53c3-80ce-8c39a01190e6	20140131	1	900000000000207008	900000000000489007	13389002	900000000000487009
3ee24ff6-1dea-58b8-af87-eed1b1d20395	20140604	0	900000000000207008	900000000000490003	1230143017	900000000000494007
3f0912a9-d7b6-5dbe-8e0b-d0b47461f00d	20030131	1	900000000000207008	900000000000490003	481181010	900000000000495008
3f17a386-5797-56e0-8355-d86d8c9909c8	20140604	1	900000000000207008	900000000000490003	1229207015	900000000000495008
3f3455fc-729b-52f5-be59-cfc803911b2e	20050131	1	900000000000207008	900000000000490003	179124014	900000000000495008
3f5dbf1b-9037-57cb-a3c7-dc2a394eff77	20070131	1	900000000000207008	900000000000490003	740938010	900000000000495008
3f97e5dc-99e5-5aa9-a7cb-02c765fc3b55	20020731	1	900000000000207008	900000000000489007	232503003	900000000000484002
3fa68a6f-fe91-5090-8222-e04c950b63fe	20040131	1	900000000000207008	900000000000489007	280370005	900000000000482003
3fb3ecad-acb7-59c6-b74f-0854de62f8d6	20030731	1	900000000000207008	900000000000490003	20332019	900000000000495008
3ff306d4-f5ce-5bb8-80b9-99e08bbc4fb1	20040731	1	900000000000207008	900000000000490003	656245019	900000000000495008
3ff3dbe0-09ba-5e88-8dcf-eccafe4de89e	20020731	0	900000000000207008	900000000000490003	176489013	900000000000495008
4015f77d-9b1b-59b7-9d31-fa23e08e5322	20040131	0	900000000000207008	900000000000489007	312061002	900000000000482003
4018bc11-3e35-5b68-a152-c3ec68bba235	20070131	1	900000000000207008	900000000000489007	314389005	900000000000484002
40274ffd-d5e0-56e5-82a2-3ade92554b15	20020731	1	900000000000207008	900000000000489007	38807002	900000000000484002
4045299d-9599-5573-94fc-b2a40d49409f	20020731	1	900000000000207008	900000000000489007	85362000	900000000000484002
405940f3-ee19-550e-8666-11b9cca54cdf	20070131	1	900000000000207008	900000000000490003	388565016	900000000000495008
40873228-f0ed-55e5-b30a-978d79b8eeb3	20040131	1	900000000000207008	900000000000490003	695698013	900000000000495008
4088bb3c-fe0f-5e3c-ae5e-ce232e039f20	20040131	1	900000000000207008	900000000000490003	496908018	900000000000495008
40d5d6fb-a177-5d44-a8bb-985d62f01f6a	20050131	1	900000000000207008	900000000000490003	25108015	900000000000495008
40ece5e9-c770-5e18-8b4a-a8d64e18ed65	20130731	1	900000000000207008	900000000000490003	170620014	900000000000495008
40eda9fc-94e7-5793-9112-d1823d9e8379	20030731	1	900000000000207008	900000000000490003	61894019	900000000000495008
40ede0e8-a022-56a4-b220-b3a2f8f5b7f8	20070131	1	900000000000207008	900000000000490003	367812010	900000000000495008
40fb402b-119b-57b2-87e3-0d595842867f	20070731	1	900000000000207008	900000000000490003	740959015	900000000000495008
4119adfb-b3f8-55c1-a3a7-7b18104a4ced	20050131	1	900000000000207008	900000000000490003	813715014	900000000000495008
4121f700-b249-58d6-960a-002cc1e505f4	20050131	1	900000000000207008	900000000000489007	125669007	900000000000484002
412cce40-ad0c-5e1c-8fdc-8c295f833ab6	20030131	0	900000000000207008	900000000000490003	490908011	900000000000495008
417691db-2590-5e1f-a1a7-4040614d86a8	20130131	1	900000000000207008	900000000000490003	152370011	900000000000495008
41d57b91-34d0-5b49-8bc8-0a25bc3f4dc4	20040131	0	900000000000207008	900000000000490003	721927013	900000000000495008
41e07e5a-e4b8-579c-9d17-4ef4cf4a1ea4	20020731	1	900000000000207008	900000000000490003	510632019	900000000000495008
4208f7d9-e8de-557e-8e12-a778d7ca3635	20070131	1	900000000000207008	900000000000489007	53737009	900000000000485001
424e95ca-37ef-5478-b97c-08eeac403408	20030731	1	900000000000207008	900000000000490003	732080015	900000000000495008
428be78d-cca2-5cd3-b3da-25d8aa29e1c8	20040731	1	900000000000207008	900000000000490003	280476016	900000000000495008
42b556ec-a14f-54af-9865-249a73915585	20100131	1	900000000000207008	900000000000490003	2610270017	900000000000495008
42bc658d-b38e-54c1-a61e-be69d745876d	20070731	1	900000000000207008	900000000000490003	687966015	900000000000495008
42ea3a89-f26f-5e18-90af-e40010000bc7	20130131	1	900000000000207008	900000000000490003	2917074018	900000000000495008
42f31645-9f00-5b68-b5b8-6b71b7a0b313	20030731	1	900000000000207008	900000000000490003	335830013	900000000000495008
4337e594-f96b-5bf0-8d93-d6bccbf93d02	20030731	1	900000000000207008	900000000000490003	138472015	900000000000495008
43927b8e-51bc-562f-ad57-73fb053aa8cd	20030131	1	900000000000207008	900000000000490003	63082018	900000000000495008
43ab705c-8c06-55ce-84c3-f126312c2524	20080731	1	900000000000207008	900000000000490003	1764329010	900000000000495008
43c7c7a2-b733-547a-ae46-ab5e7f59e3e3	20050131	1	900000000000207008	900000000000490003	2478897014	900000000000495008
43d0f7b2-fa10-5baa-9390-da86c3975e35	20020731	0	900000000000207008	900000000000490003	723709012	900000000000495008
4459ebaf-efa8-52c5-8a34-35828f35b18f	20030131	1	900000000000207008	900000000000490003	822998010	900000000000495008
4482dbd8-e8ee-53a3-b8be-3d9379460f3c	20030131	0	900000000000207008	900000000000490003	101319012	900000000000486000
44cffa51-7972-526b-a367-f8d3f3ce4e4e	20050131	1	900000000000207008	900000000000490003	64346010	900000000000495008
44dfbf3a-5997-5989-a658-a78ca5a15464	20040131	1	900000000000207008	900000000000490003	633266011	900000000000495008
44fc44a9-ac2e-5ece-9ae3-2e4fb46921f3	20060131	1	900000000000207008	900000000000489007	363749005	900000000000484002
4511d244-bc19-5d78-83cd-6aceac2237b0	20030131	1	900000000000207008	900000000000490003	96785010	900000000000495008
45129f7a-499b-5945-b41a-05f7cac9e424	20140131	1	900000000000207008	900000000000489007	92899000	900000000000487009
45147d5a-e609-57aa-8016-7772db47e189	20140604	0	900000000000207008	900000000000490003	497680017	900000000000494007
451ecfb1-66be-596a-a56a-44a305d6dc5c	20020731	0	900000000000207008	900000000000490003	484659015	900000000000495008
45669772-3973-5005-94d6-5300ffbc2466	20060731	1	900000000000207008	900000000000490003	383643013	900000000000495008
45838522-5e7d-535f-adc6-6c4e0165033d	20030131	0	900000000000207008	900000000000489007	312564004	900000000000486000
45883231-7c38-54ce-831c-af0efdc058e5	20140131	1	900000000000207008	900000000000489007	93371005	900000000000487009
459a6dc0-4e16-5d6d-aec5-62d6ea767a77	20040731	1	900000000000207008	900000000000490003	188624013	900000000000495008
45a36d07-2acf-5691-bdce-5ebad467d911	20040131	1	900000000000207008	900000000000490003	444365013	900000000000495008
45b56956-d727-58de-9731-aa96c794bfb6	20040131	1	900000000000207008	900000000000489007	72810009	900000000000482003
45e4b752-a6bc-531c-b937-8f4cd2f7e78b	20030731	1	900000000000207008	900000000000490003	760860019	900000000000495008
45f35d1d-3395-5f4b-a531-34780b5bf935	20020731	1	900000000000207008	900000000000490003	578328019	900000000000495008
46224e50-d744-50a4-ba80-7411cb72cee8	20020731	1	900000000000207008	900000000000490003	820576018	900000000000495008
463924f9-ea34-578f-af5c-2144cea086e0	20030131	0	900000000000207008	900000000000489007	312742006	900000000000486000
46554a63-7fa1-559e-b12e-1b9391b57b38	20060131	1	900000000000207008	900000000000489007	395071004	900000000000482003
4662f815-56d3-5a2f-ad38-23f31aab8678	20140131	1	900000000000207008	900000000000490003	153024016	900000000000495008
4686225a-dc8c-5471-af73-f0c3421046e0	20030131	0	900000000000207008	900000000000490003	456529012	900000000000486000
46a1bbcb-fe77-5c02-a292-5b955597bad0	20030731	1	900000000000207008	900000000000490003	20844013	900000000000495008
46f41c4c-1cb4-5f7b-901b-661da444b904	20040731	1	900000000000207008	900000000000490003	290121019	900000000000495008
471643c6-1c1e-5e41-919e-18b9375cc825	20030131	0	900000000000207008	900000000000490003	765849014	900000000000486000
471a1dbc-3969-5b75-849c-479dcf06817e	20090131	1	900000000000207008	900000000000490003	92782010	900000000000495008
473ea1c0-c4db-5a15-b66f-114e9820e9cc	20070131	1	900000000000207008	900000000000490003	2579711016	900000000000495008
4747d096-89e9-59b0-b9d2-c7c771936842	20050731	1	900000000000207008	900000000000490003	2534557014	900000000000495008
474fdff7-adda-53b5-82fc-cb2065a8af42	20050131	1	900000000000207008	900000000000489007	78658006	900000000000482003
475ae8c2-9be5-5677-9845-ba11c230a539	20030131	0	900000000000207008	900000000000490003	99450012	900000000000486000
47aebcad-b2da-5ca4-a915-97e0ff612d06	20030131	0	900000000000207008	900000000000489007	317573002	900000000000486000
47b31fd3-a13e-57ea-900a-721d75b90bae	20090131	1	900000000000207008	900000000000489007	118689006	900000000000484002
48a0c49b-1231-53ee-8cad-cc7fdb3bbe77	20050731	1	900000000000207008	900000000000490003	122990012	900000000000495008
490214c2-19e6-5172-b588-9225f308291a	20070131	1	900000000000207008	900000000000490003	766361018	900000000000495008
49039886-9282-5328-b6fa-0d199986f8f1	20030131	1	900000000000207008	900000000000490003	501199010	900000000000495008
4911b308-30c7-5f01-9f55-6eb1aeae0af5	20030731	1	900000000000207008	900000000000490003	173814010	900000000000495008
49276a00-f365-5fcb-9438-217f12ff73c2	20070731	1	900000000000207008	900000000000490003	740695014	900000000000495008
4952f00a-428b-5e21-aeab-dda0382bbf5b	20040731	1	900000000000207008	900000000000490003	406106017	900000000000495008
49669f0c-fc5d-5984-bcce-031ef4d1e5ee	20100131	1	900000000000207008	900000000000490003	2550786013	900000000000495008
49a57f02-d1c9-505c-a4a6-97b82b22d1ef	20050731	1	900000000000207008	900000000000490003	761740010	900000000000495008
49c367c0-fc60-596f-b729-c3270c0f68dd	20030131	0	900000000000207008	900000000000490003	281033015	900000000000486000
49db5d94-44ab-51de-8623-43541ca7d113	20050131	1	900000000000207008	900000000000490003	121795014	900000000000495008
49e630b7-3018-5904-88b6-047d5aefadeb	20020731	1	900000000000207008	900000000000490003	510600019	900000000000495008
49f496ba-5430-57e4-845c-7a3542c5d4ff	20030731	1	900000000000207008	900000000000489007	70281000	900000000000484002
49f6ced8-9b08-59ea-a0a1-23d6cf62ff9a	20090731	1	900000000000207008	900000000000490003	652830018	900000000000495008
49fbcbda-d7b4-5627-ab52-05cefc622fd0	20080731	0	900000000000207008	900000000000489007	129406001	900000000000482003
4a081a9a-1cde-5e60-b8cf-42a32223f478	20050731	1	900000000000207008	900000000000490003	437589014	900000000000495008
4a355819-6115-5191-b604-9c81ce4f2143	20060131	1	900000000000207008	900000000000489007	19019007	900000000000484002
4a3e83d4-3ee8-5779-a9f5-3300590bd7d4	20030131	1	900000000000207008	900000000000490003	405087015	900000000000495008
4a783dce-1949-54a9-a3b1-950226f44f43	20140604	0	900000000000207008	900000000000490003	124000016	900000000000494007
4a84dd78-99b6-525a-a918-54a419d8afcf	20040131	1	900000000000207008	900000000000490003	20370015	900000000000495008
4a88e695-ca6e-5f61-9d46-795e60d074eb	20030731	1	900000000000207008	900000000000490003	61896017	900000000000495008
4a9b07b9-993a-5204-b3d2-f3963c2b14f7	20040731	1	900000000000207008	900000000000490003	1207810015	900000000000495008
4aade9ca-1c6a-5fad-b14b-0129968375de	20080131	1	900000000000207008	900000000000490003	800003013	900000000000495008
4abc7251-2a58-5afa-b194-964dae356040	20080131	1	900000000000207008	900000000000490003	504120016	900000000000495008
4ac53902-9a30-58c9-870d-bf213a7d7210	20030131	1	900000000000207008	900000000000489007	41840003	900000000000484002
4ad3d931-b552-56a0-aabb-389a16c03c4e	20030131	0	900000000000207008	900000000000490003	419105010	900000000000486000
4ad867ad-ddac-5db7-99d9-e9f63b7c43aa	20130731	1	900000000000207008	900000000000490003	1785891014	900000000000495008
4aea8284-340b-5e50-9121-5cf84378bff8	20040731	1	900000000000207008	900000000000490003	474403010	900000000000495008
4b64ae18-b398-55c7-891a-280b63e92826	20030131	1	900000000000207008	900000000000490003	493126011	900000000000495008
4b6fd73f-a432-5f7d-9c84-36323daa9040	20080731	0	900000000000207008	900000000000490003	646304016	900000000000495008
4b84ce88-5953-52e1-866a-6ef74333964d	20100131	1	900000000000207008	900000000000490003	2607677017	900000000000495008
4bb74e4b-8c8c-5fcc-bed5-82fe11e1e4fb	20020731	0	900000000000207008	900000000000490003	761662017	900000000000495008
4bbe47bf-461c-59e6-89bd-437a4ff2f485	20050131	1	900000000000207008	900000000000489007	161431003	900000000000484002
4c1a5033-a63f-541d-8ade-5aec0aba6853	20030131	1	900000000000207008	900000000000490003	22119014	900000000000495008
4c1a5442-3685-5d2a-9ff3-f1c30be6b70a	20030731	1	900000000000207008	900000000000490003	126085014	900000000000495008
4c1ee122-b713-5454-bf04-b064ab759698	20060131	1	900000000000207008	900000000000490003	144867011	900000000000495008
4c2d199f-b8bd-51be-a898-9d0a1b4ea66e	20130131	1	900000000000207008	900000000000490003	392618012	900000000000495008
4c5898aa-b9d7-5204-b97b-bc5c42312c6d	20030131	0	900000000000207008	900000000000490003	692488016	900000000000486000
4c636890-e4d7-594e-9742-f09820208ed0	20050131	1	900000000000207008	900000000000490003	647531014	900000000000495008
4c7b088b-69a4-52a6-a19b-e0c840b9119b	20070131	1	900000000000207008	900000000000490003	483660019	900000000000495008
4c8b0c6c-dabd-5a73-b776-7c1063e5a520	20030131	0	900000000000207008	900000000000489007	183049006	900000000000486000
4cc4e507-07f1-5c7b-82a4-09526390485e	20090731	0	900000000000207008	900000000000490003	514323019	900000000000486000
4cceb0fc-80b0-5ead-a759-df0fbf37b33d	20030131	0	900000000000207008	900000000000490003	703119018	900000000000486000
4ce6883f-7b83-5301-8e6d-986317f001d9	20030731	1	900000000000207008	900000000000490003	438328019	900000000000495008
4d113332-c51e-533e-b78f-ee5cffa0d008	20140131	1	900000000000207008	900000000000490003	155002019	900000000000495008
4d415161-7530-554f-9303-c9994c9eea1c	20100131	1	900000000000207008	900000000000490003	359839012	900000000000495008
4d8c60c2-b189-58f3-bc2c-4d1a56742937	20020731	1	900000000000207008	900000000000490003	755636017	900000000000495008
4da0d3dd-aede-5ce8-b89d-e89c6ef6faf3	20030131	1	900000000000207008	900000000000490003	208072011	900000000000495008
4da51af5-e5b5-5627-a0ed-b461a6b44eee	20140604	1	900000000000207008	900000000000490003	1229206012	900000000000495008
4db56768-b8de-5ae9-81b8-2ef87442e25d	20070131	1	900000000000207008	900000000000490003	132275012	900000000000495008
4dbae3e2-3337-5835-9c27-c4c6465780d4	20060131	1	900000000000207008	900000000000490003	282973010	900000000000495008
4ddff260-78e2-538e-8629-79c1c2ba973e	20050731	1	900000000000207008	900000000000489007	50394002	900000000000484002
4de0e5ba-e8e3-50e3-b66f-fb8cdc96ff6e	20100131	1	900000000000207008	900000000000490003	359838016	900000000000495008
4e13f77a-3714-592e-a9c4-b0c7486f4205	20100131	1	900000000000207008	900000000000490003	1225130013	900000000000495008
4e3dd838-428f-5cc6-ba47-bfba4329a804	20040131	1	900000000000207008	900000000000489007	11802008	900000000000485001
4e4495fa-9471-5b43-83bc-ed06efea9166	20130731	1	900000000000207008	900000000000489007	119415007	900000000000484002
4e4891ab-1a6f-5261-a7b6-429ffb8589b0	20020731	1	900000000000207008	900000000000490003	814449014	900000000000495008
4e60430e-a7ae-5a44-bbad-b8a2a5e04ebc	20030131	0	900000000000207008	900000000000490003	620242012	900000000000486000
4e6137d3-de7b-5ad4-b7b5-809ad3b3cae0	20060131	1	900000000000207008	900000000000490003	144868018	900000000000495008
4ed1f78b-cb69-542f-9543-665b384f389e	20100131	1	900000000000207008	900000000000490003	512183010	900000000000495008
4f0df2ba-1286-58f7-a906-1af259698e6b	20140131	1	900000000000207008	900000000000490003	733048011	900000000000495008
502ef168-2750-5862-bb19-2def6ece5d6a	20040731	1	900000000000207008	900000000000490003	500962017	900000000000495008
505d44a5-0010-5d61-bafb-69775e8323d6	20140131	1	900000000000207008	900000000000490003	154427011	900000000000495008
5071da5f-9f08-5ac9-bb76-d1c371e92183	20050131	1	900000000000207008	900000000000490003	1185922016	900000000000495008
5083ce19-d4a6-5685-9db3-8cd0df2bebba	20030731	1	900000000000207008	900000000000490003	283017	900000000000495008
509f69ce-4815-52ba-9122-c393f092ecf9	20050131	0	900000000000207008	900000000000490003	401800012	900000000000486000
50ef0722-7466-5b25-be63-cd1981e94b16	20080731	1	900000000000207008	900000000000490003	744891012	900000000000495008
51224f8b-a347-513f-a79d-0b6bd5a86d9b	20020731	0	900000000000207008	900000000000489007	363663009	900000000000483008
51316e85-7f6f-5d7d-af71-0f02ebaa206f	20140131	1	900000000000207008	900000000000490003	614013	900000000000495008
51748c98-34e3-5d7c-8d82-0b529dd22b1d	20050131	1	900000000000207008	900000000000490003	251568015	900000000000495008
519e310c-1990-5845-bb99-abc43ff6370c	20030131	0	900000000000207008	900000000000489007	306717007	900000000000486000
51a41547-a54a-537c-a455-a944b943c666	20090731	0	900000000000207008	900000000000490003	169524019	900000000000495008
51c67e38-0bf8-5f3f-a48a-3ab3616798e1	20040731	0	900000000000207008	900000000000490003	6782015	900000000000495008
51c7c1f1-409e-5419-9553-e655fb1d12a7	20060731	1	900000000000207008	900000000000490003	474056016	900000000000495008
51ccca29-99f2-5b1a-a32f-2d65dd08fbcc	20110731	1	900000000000207008	900000000000490003	655642017	900000000000495008
51cee762-44ae-576e-8daf-3db4486d39e2	20050731	1	900000000000207008	900000000000490003	2531073014	900000000000495008
5213b79c-7d1f-5d5b-8a52-729cde8b0a4b	20030131	1	900000000000207008	900000000000489007	228484007	900000000000482003
52217914-59f6-55a2-9e2c-066a049131ab	20140604	1	900000000000207008	900000000000490003	232017	900000000000494007
5233f352-d54d-5c41-984b-21e6d70947a2	20040131	1	900000000000207008	900000000000490003	699047013	900000000000495008
5258bc85-6f58-563b-b374-cf89b9d6f8db	20030731	1	900000000000207008	900000000000490003	1495590010	900000000000495008
525b1a7c-adc1-5ec0-a095-d2ea145bb182	20140131	1	900000000000207008	900000000000489007	302934007	900000000000484002
52d8d481-ef7c-5671-8658-edbf35ac47fb	20130731	1	900000000000207008	900000000000489007	106190000	900000000000484002
530e4692-9c0c-5d16-8c66-bde23a429025	20140604	1	900000000000207008	900000000000489007	299700003	900000000000482003
531850a1-1f4f-5b17-a68f-023dcf99ebb1	20140604	0	900000000000207008	900000000000490003	106776013	900000000000494007
532b3186-f556-5953-867c-0badd490de99	20140131	1	900000000000207008	900000000000490003	835196012	900000000000495008
5354324c-098a-5c68-a47f-fec91ae9419b	20100131	1	900000000000207008	900000000000489007	4908009	900000000000484002
535733fc-75ae-5de0-990a-f16643edcd8f	20060731	1	900000000000207008	900000000000490003	2580130011	900000000000495008
535e5ffb-146b-591e-b58a-64f4298182af	20020731	1	900000000000207008	900000000000490003	92078015	900000000000495008
536ed624-552b-52a4-8af9-d901e8611bc3	20140131	1	900000000000207008	900000000000490003	733186016	900000000000495008
53716a12-d8d9-55fd-b1e5-e9a7ecb89809	20080731	1	900000000000207008	900000000000490003	366990013	900000000000495008
53d4ac0e-7886-5ab0-9b6f-702e31d8e4e6	20140131	1	900000000000207008	900000000000490003	670934019	900000000000495008
53f384ef-ad24-5693-a760-03d138e48bf6	20090731	0	900000000000207008	900000000000490003	413479017	900000000000486000
53f909c2-85c4-5878-8156-a387ed3ed7e0	20090731	1	900000000000207008	900000000000489007	362235009	900000000000482003
54184b10-05bc-5e81-9267-723960302c54	20050131	1	900000000000207008	900000000000490003	649978013	900000000000495008
5424b0a9-f259-591d-b907-7c568843503b	20030731	1	900000000000207008	900000000000490003	1495587016	900000000000495008
54286bb4-3145-5711-ab02-df173b37ad9d	20020731	1	900000000000207008	900000000000490003	778303012	900000000000495008
544cefa4-c6db-5b7e-a385-c1af65d91a3b	20090131	0	900000000000207008	900000000000490003	492690015	900000000000495008
54aa9996-5b12-54fe-8c54-679db91e6631	20060131	1	900000000000207008	900000000000490003	1786832013	900000000000495008
54fe234c-292d-53ea-b8a8-f489d9d73cf8	20140604	1	900000000000207008	900000000000490003	2869793018	900000000000495008
55382e8f-aa7d-51b2-b0c9-4200d6a2c2e9	20050731	1	900000000000207008	900000000000490003	13522013	900000000000495008
555e6ec3-4d70-5100-8d04-8c08ed1d9d6d	20030731	0	900000000000207008	900000000000490003	421911010	900000000000495008
556bfdf8-c668-5a45-8199-02756e5ee86e	20030731	1	900000000000207008	900000000000490003	498947012	900000000000495008
55a7b7db-4d3f-5730-a0dd-e3c33e6d26c3	20140131	1	900000000000207008	900000000000490003	444970011	900000000000495008
55ba5763-37da-5de1-bc6c-0ee01311e78e	20050731	1	900000000000207008	900000000000490003	2550045010	900000000000495008
55d8b8e0-7563-5f63-9ea9-6bee916467e9	20140604	1	900000000000207008	900000000000490003	158150016	900000000000495008
56566e5c-b93e-5921-8b31-22c5d9550bc2	20050731	1	900000000000207008	900000000000490003	2477155015	900000000000495008
565c71fd-d6f6-580c-af05-a8cdd3840508	20030131	0	900000000000207008	900000000000490003	577354013	900000000000495008
565f34fb-6cf0-5af4-b340-ec4c18bb8a0c	20070131	1	900000000000207008	900000000000490003	380809017	900000000000495008
5676a6b3-702a-5b7a-ad9c-f5a7a3093400	20050131	1	900000000000207008	900000000000490003	407517016	900000000000495008
568f9e66-faf1-596a-9a39-f0a2f7aa9fdf	20040731	0	900000000000207008	900000000000490003	397820017	900000000000486000
56a9c331-9fe0-5e80-806c-e4e791f7e242	20030131	0	900000000000207008	900000000000490003	490909015	900000000000495008
56e1482b-88e4-58d8-89be-9cad216d928f	20070731	1	900000000000207008	900000000000490003	407827017	900000000000495008
56e15aa6-97c7-5eac-9c5f-a4f9a5862386	20040731	1	900000000000207008	900000000000489007	27664004	900000000000482003
56e73368-f9ec-53c5-8ca9-fc1680869d0c	20020731	1	900000000000207008	900000000000490003	696599019	900000000000495008
56fe63be-777b-59f8-8bb2-eede13588cd7	20090131	0	900000000000207008	900000000000490003	492692011	900000000000495008
56ff73a0-bbf4-545f-a034-631d34d0026c	20130731	1	900000000000207008	900000000000490003	1220469012	900000000000495008
5724caf1-525b-5f33-bc30-d639fbdb381d	20020731	1	900000000000207008	900000000000490003	501458011	900000000000495008
572ac7f4-2103-570d-8fdf-d5b29002ea27	20050131	1	900000000000207008	900000000000490003	475991017	900000000000495008
573ae28d-3258-57cf-9a35-39c8474985c5	20100131	0	900000000000207008	900000000000490003	1227139013	900000000000494007
575c09d1-7683-5061-b0b1-1189c82b4712	20140131	1	900000000000207008	900000000000490003	835095014	900000000000495008
5782f33b-036b-5d4c-8416-63b224551563	20030131	0	900000000000207008	900000000000490003	446944012	900000000000486000
5791f283-52ed-5399-8456-38ab683d21fd	20140604	0	900000000000207008	900000000000490003	474091012	900000000000494007
57ab40e6-3100-5f97-9aff-607641a9a434	20050731	1	900000000000207008	900000000000490003	2464126017	900000000000495008
5807f3e7-07ed-557b-abf4-b46fef2d6c2f	20070131	1	900000000000207008	900000000000490003	830156013	900000000000495008
58086bcd-3b6a-51ca-b03f-f80646c57872	20140604	0	900000000000207008	900000000000490003	124005014	900000000000494007
58458bb5-a3f6-5fb3-9d3e-840eb2d0e5a4	20030131	1	900000000000207008	900000000000489007	4327008	900000000000484002
58ac0054-955e-54bf-a3a5-472f772e13dd	20110731	0	900000000000207008	900000000000490003	2747358013	900000000000495008
591f090a-584a-560c-9102-ce73fc44768c	20100731	1	900000000000207008	900000000000490003	2645147013	900000000000495008
59552d89-1471-54c7-8ae2-7c045b1f88cc	20040731	1	900000000000207008	900000000000490003	114933010	900000000000495008
59570048-54e4-50c9-865f-f939442b09da	20140131	1	900000000000207008	900000000000490003	2773494015	900000000000495008
599e9c38-3086-5c86-82e4-e79137241992	20040131	1	900000000000207008	900000000000490003	485003017	900000000000495008
59ad5aee-face-5c10-918b-3087097d31c0	20040731	1	900000000000207008	900000000000489007	298496005	900000000000482003
59ad5cec-8dd7-554f-b4c4-e949a3284249	20040731	1	900000000000207008	900000000000490003	1475384017	900000000000495008
59bd4d48-db8f-5d41-877c-f6c0ffe5c538	20040731	1	900000000000207008	900000000000490003	406104019	900000000000495008
59e9cc69-97f0-5b9c-9c5c-dfc779e0693f	20080731	1	900000000000207008	900000000000490003	635391012	900000000000495008
59ec11cb-85b6-562b-9c14-d80b795c0f80	20020731	1	900000000000207008	900000000000490003	442437014	900000000000495008
5a06a6d6-d730-5150-b4c3-289fe54f20e5	20030131	0	900000000000207008	900000000000489007	281151000	900000000000486000
5a3b3f82-784a-5049-aa7c-eb4a49a4b819	20030131	1	900000000000207008	900000000000490003	778673016	900000000000495008
5aa214f4-5b60-57f6-ae30-cd668c8bab0a	20140604	1	900000000000207008	900000000000490003	178566014	900000000000495008
5acfa75e-7f62-57b9-8a38-73401b48767b	20060731	1	900000000000207008	900000000000490003	499075017	900000000000495008
5ad3b450-231b-54ba-bdd3-20a05e076fcf	20050131	1	900000000000207008	900000000000490003	123394018	900000000000495008
5ad6dda4-d9cb-5d6c-b4ce-b2fb19a09781	20020731	0	900000000000207008	900000000000490003	714308014	900000000000486000
5b0d5e6d-1450-5046-9405-e6752307bbe1	20030131	1	900000000000207008	900000000000490003	135520010	900000000000495008
5b151985-cc4a-537a-99c4-ca067ea8c56f	20080131	1	900000000000207008	900000000000489007	367355001	900000000000482003
5b285e3a-e042-53e1-85cf-15fc64fd49a1	20030131	0	900000000000207008	900000000000490003	1228689015	900000000000495008
5b66f652-2fc8-514c-90c8-582d4c2948e8	20140604	0	900000000000207008	900000000000490003	149425014	900000000000494007
5b8ef873-6946-5995-9914-b83baaee1b2f	20030731	1	900000000000207008	900000000000490003	101594016	900000000000495008
5c3b94e3-b013-547f-b814-2e41f5289483	20040131	1	900000000000207008	900000000000490003	605311010	900000000000495008
5c3f5d80-f2b6-5676-8b06-9bae679d1a9f	20040731	1	900000000000207008	900000000000490003	439076019	900000000000495008
5c446043-4807-5968-8b2e-cd06ecf13e54	20030731	1	900000000000207008	900000000000490003	718561013	900000000000495008
5c8cbac4-de8e-5fe8-aef4-f5a37d1590e4	20120731	1	900000000000207008	900000000000489007	302552004	900000000000484002
5cc02148-4930-54d5-a5b0-7d780b2aa443	20030131	1	900000000000207008	900000000000490003	475894014	900000000000495008
5d00a100-f438-5f01-a245-cac3f5e9b173	20080131	1	900000000000207008	900000000000490003	11138019	900000000000495008
